,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
284,Madrid,40.41956,-3.69196,Pez Tortilla,40.4242382067626,-3.706568309829162,Tapas Restaurant
285,Madrid,40.41956,-3.69196,La Colmada,40.42547618019526,-3.7043642238817385,Restaurant
286,Madrid,40.41956,-3.69196,Ten Con Ten,40.427880944967086,-3.6884764005263433,Mediterranean Restaurant
287,Madrid,40.41956,-3.69196,La Tienda de la Cerveza,40.41054590788561,-3.708127697891393,Food & Drink Shop
288,Madrid,40.41956,-3.69196,Laredo,40.42031260723626,-3.6751586693950693,Tapas Restaurant
289,Madrid,40.41956,-3.69196,Zero Point Coffee Shop,40.409925433621694,-3.696936332307282,Café
290,Madrid,40.41956,-3.69196,Gran Meliá Palacio de los Duques *****,40.41983538326362,-3.7094940649977075,Hotel
291,Madrid,40.41956,-3.69196,El Rincon de Esteban,40.4158025189281,-3.697742684114137,Spanish Restaurant
292,Madrid,40.41956,-3.69196,COS,40.421411172299955,-3.701099921347004,Clothing Store
293,Madrid,40.41956,-3.69196,La Pulpería de Victoria,40.416506381,-3.70170887,Seafood Restaurant
294,Madrid,40.41956,-3.69196,Tipos Infames,40.42480725772673,-3.701105892942192,Bookstore
295,Madrid,40.41956,-3.69196,Lamucca de Almagro,40.42821006735003,-3.695088992676898,Bistro
296,Madrid,40.41956,-3.69196,"Hotel Santo Mauro, Autograph Collection",40.430934288830635,-3.693156398994688,Hotel
297,Madrid,40.41956,-3.69196,Gucci,40.430693221022594,-3.6870624125003815,Boutique
298,Madrid,40.41956,-3.69196,Motteau,40.41161292170898,-3.694798032133308,Pie Shop
299,Madrid,40.41956,-3.69196,la colectiva café,40.42992148420876,-3.6997984076711017,Coffee Shop
300,Madrid,40.41956,-3.69196,Plaza de Santa Ana,40.41463076310542,-3.7010325869307574,Plaza
301,Madrid,40.41956,-3.69196,Taberna Origen,40.42649814158665,-3.716390339362639,Spanish Restaurant
302,Madrid,40.41956,-3.69196,Ruda Café,40.41048553852604,-3.7080002451953527,Coffee Shop
303,Madrid,40.41956,-3.69196,Only You Hotel Atocha,40.40729462855289,-3.6883249650237504,Hotel
304,Madrid,40.41956,-3.69196,Hotel NH Collection Madrid Palacio de Tepa,40.41379972837331,-3.7016755766313,Hotel
305,Madrid,40.41956,-3.69196,Astór Gastrobar,40.41273,-3.709617,Spanish Restaurant
306,Madrid,40.41956,-3.69196,Hola Coffee,40.40708312303291,-3.6991170007772296,Coffee Shop
307,Madrid,40.41956,-3.69196,Metro Bistro,40.41455661526512,-3.706830885266474,Bistro
308,Madrid,40.41956,-3.69196,Labirratorium,40.43375974450104,-3.708658218383789,Beer Store
309,Madrid,40.41956,-3.69196,The Hat Madrid,40.414342796030915,-3.70712009092247,Hotel
310,Madrid,40.41956,-3.69196,La Sifonería,40.42576022042211,-3.7147178472808444,Mediterranean Restaurant
311,Madrid,40.41956,-3.69196,La Esquina del Real,40.41735567714916,-3.710364295560296,French Restaurant
312,Madrid,40.41956,-3.69196,Rosi La Loca,40.415821011717526,-3.7029546044326276,Tapas Restaurant
313,Madrid,40.41956,-3.69196,HanSo Café,40.423912322535884,-3.7055842487583757,Café
314,Madrid,40.41956,-3.69196,Plaza de Oriente,40.418325668437966,-3.712196052074432,Plaza
315,Madrid,40.41956,-3.69196,Cerveceria Oldenburg (Hermana Mayor),40.43041414263806,-3.7017209365301023,Brewery
316,Madrid,40.41956,-3.69196,Restaurante Bacira,40.433803250381146,-3.6990506779000705,Restaurant
317,Madrid,40.41956,-3.69196,Puerta del Sol,40.41679436967101,-3.703562021255493,Plaza
318,Madrid,40.41956,-3.69196,Tabacalera  Promoción del Arte,40.40638581945433,-3.7032421479989543,Art Gallery
319,Madrid,40.41956,-3.69196,Museo Sorolla,40.43524755218695,-3.6923740608315794,Art Museum
320,Madrid,40.41956,-3.69196,Membibre,40.434911771333695,-3.7131862406723166,Spanish Restaurant
321,Madrid,40.41956,-3.69196,Cañadío,40.433172445427076,-3.675035662601485,Spanish Restaurant
322,Madrid,40.41956,-3.69196,Honest Greens,40.437612396362205,-3.683249005698331,Salad Place
323,Madrid,40.41956,-3.69196,Tres Cerditos,40.397316,-3.694184,Chinese Restaurant
324,Madrid,40.41956,-3.69196,Palacio Real de Madrid,40.41793972010854,-3.714258670806885,Palace
325,Madrid,40.41956,-3.69196,Kalúa Helado Artesanal,40.43139211490873,-3.7035197616646873,Ice Cream Shop
326,Madrid,40.41956,-3.69196,Toma Cafe 2,40.43305544837065,-3.7000621412986456,Coffee Shop
327,Madrid,40.41956,-3.69196,Hotel Riu Plaza De España,40.423820597330376,-3.7108978629112244,Hotel
328,Madrid,40.41956,-3.69196,El Rincón de Fogg,40.404065,-3.677902,Burger Joint
329,Madrid,40.41956,-3.69196,Bodegas Rosell,40.403802520431654,-3.6906202941279647,Spanish Restaurant
330,Madrid,40.41956,-3.69196,Sargo,40.430397,-3.6781967,Seafood Restaurant
331,Madrid,40.41956,-3.69196,Delish Vegan Doughnuts,40.42694912512703,-3.7100989203246573,Donut Shop
332,Madrid,40.41956,-3.69196,Templo de Debod,40.424164411913594,-3.716843393279901,Monument / Landmark
333,Madrid,40.41956,-3.69196,Religion Coffee,40.437733091716474,-3.6851640024612355,Coffee Shop
334,Madrid,40.41956,-3.69196,Honest Greens,40.449974935071666,-3.692594833175397,Salad Place
335,Madrid,40.41956,-3.69196,Casa Benigna,40.44809073514549,-3.6742265886202774,Spanish Restaurant
336,Madrid,40.41956,-3.69196,Parque del Oeste,40.428123,-3.721987,Park
337,Madrid,40.41956,-3.69196,Restaurante Lakasa,40.440735363841156,-3.700766735265493,Spanish Restaurant
338,Madrid,40.41956,-3.69196,Matadero Madrid,40.39227020881504,-3.697500228881836,Art Gallery
339,Madrid,40.41956,-3.69196,Madrid Río (Sector Central),40.39674416149369,-3.7128422187398,Park
340,Madrid,40.41956,-3.69196,Madrid Río (Sector Sur),40.39450912360116,-3.7026071548461914,Park
341,Madrid,40.41956,-3.69196,La Gelateria di Angelo,40.3979513751972,-3.707739165816791,Ice Cream Shop
342,Madrid,40.41956,-3.69196,Trattoria In Crescendo,40.39458232012004,-3.6983880942169574,Italian Restaurant
343,Madrid,40.41956,-3.69196,Museo Real Madrid,40.45309482752008,-3.689367002680534,Museum
344,Madrid,40.41956,-3.69196,Carrefour Market,40.45737015248915,-3.6940777045005055,Supermarket
345,Madrid,40.41956,-3.69196,Auditorio Nacional de Música,40.446067936066186,-3.677756582066686,Concert Hall
346,Madrid,40.41956,-3.69196,Gelateria La Romana,40.45126490114579,-3.6864262322696773,Ice Cream Shop
347,Madrid,40.41956,-3.69196,Goiko Grill,40.45242503592658,-3.696965739505928,Burger Joint
348,Madrid,40.41956,-3.69196,De María,40.463408449110624,-3.6882601044052623,Argentinian Restaurant
349,Madrid,40.41956,-3.69196,Cachivache Taberna,40.45454335548046,-3.677956756463268,Restaurant
350,Madrid,40.41956,-3.69196,Real Jardín Botánico Alfonso XIII,40.44756694391093,-3.72624676455336,Garden
351,Madrid,40.41956,-3.69196,99 Sushi Bar,40.45865573008183,-3.6857524804583517,Japanese Restaurant
352,Madrid,40.41956,-3.69196,Parque de las Siete Tetas,40.397811329712745,-3.655429875522588,Park
353,Madrid,40.41956,-3.69196,Ernesto Prieto,40.45742500728995,-3.678282939061986,Fish Market
354,Madrid,40.41956,-3.69196,Freddo Freddo,40.45589277873327,-3.687118402214622,Ice Cream Shop
355,Madrid,40.41956,-3.69196,Parque Dehesa de la Villa,40.458571,-3.723267,Park
356,Madrid,40.41956,-3.69196,Los Quesos de l'Amelie,40.45103964379575,-3.6496303954715135,Gastropub
357,Madrid,40.41956,-3.69196,Asador Donostiarra,40.461761391322334,-3.6959669945379012,Spanish Restaurant
358,Madrid,40.41956,-3.69196,La Piperna,40.464159,-3.69312,Italian Restaurant
359,Madrid,40.41956,-3.69196,Sacha,40.46097546436774,-3.687201953668992,Spanish Restaurant
360,Madrid,40.41956,-3.69196,Kaloan,40.43166980130705,-3.633348002216504,Café
361,Madrid,40.41956,-3.69196,Restaurante Eiffel,40.398528726564514,-3.759622827226854,Comedy Club
362,Madrid,40.41956,-3.69196,Granier Panes Artesanos,40.39187619623217,-3.7422717068811804,Bakery
363,Madrid,40.41956,-3.69196,Everest Tandoori,40.46416509027041,-3.6493290139461334,Indian Restaurant
364,Madrid,40.41956,-3.69196,Restaurante El Güero,40.465885844679576,-3.6359324493325564,Venezuelan Restaurant
365,Madrid,40.41956,-3.69196,la lonjeria,40.383405894541674,-3.6303726388603113,Seafood Restaurant
366,Madrid,40.41956,-3.69196,Parque Juan Pablo II,40.45599182198619,-3.6237220521234716,Park
367,Madrid,40.41956,-3.69196,Okela - Sushi & Buey,40.48793266750615,-3.6506083269432317,Spanish Restaurant
368,Madrid,40.41956,-3.69196,Los Rápidos,40.41246936513278,-3.7513384894500867,Theme Park Ride / Attraction
369,Madrid,40.41956,-3.69196,Trattoria La Famiglia,40.4006621329573,-3.7516301931197833,Italian Restaurant
370,Madrid,40.41956,-3.69196,Passaparola,40.38803168437286,-3.765899738174933,Italian Restaurant
371,Madrid,40.41956,-3.69196,Urrechu,40.41943525634492,-3.7969799722620774,Spanish Restaurant
372,Madrid,40.41956,-3.69196,Home Bakery,40.50545866312301,-3.67429166194166,Coffee Shop
373,Madrid,40.41956,-3.69196,Punto de Encuentro,40.38750679000056,-3.761542233665668,Bar
374,Madrid,40.41956,-3.69196,Goiko Grill,40.43861757749245,-3.79342759010329,Burger Joint
375,Madrid,40.41956,-3.69196,Filandón,40.504795711613035,-3.7168228626251216,Mediterranean Restaurant
376,Madrid,40.41956,-3.69196,Novecento,40.39203801252386,-3.755396432561903,Italian Restaurant
377,Madrid,40.41956,-3.69196,El Cielo de Urrechu,40.44128688174894,-3.7840042538166645,Spanish Restaurant
378,Madrid,40.41956,-3.69196,Los Toledanos,40.38077738950561,-3.782676564614088,Spanish Restaurant
379,Madrid,40.41956,-3.69196,La Taberna de Elia,40.436777920309225,-3.7934420322876297,Spanish Restaurant
380,Madrid,40.41956,-3.69196,El Kiosco de la Pizza,40.396978364554265,-3.765598730114114,Italian Restaurant
381,Madrid,40.41956,-3.69196,Club del Gourmet (ECI Pozuelo),40.46298105087909,-3.8067197721238895,Deli / Bodega
382,Madrid,40.41956,-3.69196,Delfinario Zoo Aquarium de Madrid,40.408033243398,-3.7659669721685107,Aquarium
383,Madrid,40.41956,-3.69196,Territorio Panda,40.409920284525214,-3.7623831145294493,Zoo Exhibit
384,Madrid,40.41956,-3.69196,Fitness Sports Valle De Las Cañas,40.41984414602292,-3.8198157279771485,Gym
385,Madrid,40.41956,-3.69196,El Brasero de Don Pedro,40.44936636342545,-3.5712790121436977,Spanish Restaurant
386,Madrid,40.41956,-3.69196,Barbillon Oyster,40.46746940998971,-3.794642574000614,Seafood Restaurant
387,Madrid,40.41956,-3.69196,Mesón Avelino,40.372219553419384,-3.755117241579208,Spanish Restaurant
388,Madrid,40.41956,-3.69196,Círculo Marisqueria,40.379202085548734,-3.779024884386084,Seafood Restaurant
389,Madrid,40.41956,-3.69196,Tierra de Gorila,40.40907812267188,-3.7652573738413744,Zoo Exhibit
390,Madrid,40.41956,-3.69196,Don Antonio,40.370374502946405,-3.75331615892289,BBQ Joint
391,Madrid,40.41956,-3.69196,Restaurante Butarque,40.35208115846772,-3.7615340035896065,Restaurant
392,Madrid,40.41956,-3.69196,KBK Aravaka,40.45818099293366,-3.7972552046029735,Japanese Restaurant
393,Madrid,40.41956,-3.69196,Pizza Pazza,40.375094961024224,-3.774839578629221,Pizza Place
394,Madrid,40.41956,-3.69196,Club de Golf La Moraleja,40.5165836971063,-3.6163411079564995,Golf Course
395,Madrid,40.41956,-3.69196,The Place,40.431674432970574,-3.8070007296376596,Snack Place
396,Madrid,40.41956,-3.69196,El Rincón del Greco,40.37984820598649,-3.7487899291840074,Gastropub
397,Madrid,40.41956,-3.69196,Espectaculo Leones Marinos,40.41051266475774,-3.7619224266042117,Zoo Exhibit
398,Madrid,40.41956,-3.69196,El Rincón de Coimbra,40.37595673191074,-3.7752960863035643,Burger Joint
399,Madrid,40.41956,-3.69196,Twister Rock&Food,40.33090443273114,-3.7680203748272705,Gastropub
400,Madrid,40.41956,-3.69196,Gancho y Directo,40.419616779519586,-3.7975002051715427,Burger Joint
401,Madrid,40.41956,-3.69196,Parque Temático Del Barco Pirata,40.53683046421602,-3.6281897314618057,Playground
402,Madrid,40.41956,-3.69196,Heladeria SoloNaturale,40.53564217760375,-3.636431253254289,Ice Cream Shop
403,Madrid,40.41956,-3.69196,Jiménez Restaurante,40.4729036,-3.8378565,Restaurant
404,Madrid,40.41956,-3.69196,Kinépolis,40.39395348746035,-3.796505928039551,Multiplex
405,Madrid,40.41956,-3.69196,La Cumbre,40.437495375777424,-3.7930658799314436,Spanish Restaurant
406,Madrid,40.41956,-3.69196,La Americana,40.429279778,-3.817809176,Spanish Restaurant
407,Madrid,40.41956,-3.69196,Fisico,40.455529073691444,-3.8684898340662675,Gym
408,Madrid,40.41956,-3.69196,Pirata's Rock & Wey,40.3381476338116,-3.8133778030154626,Spanish Restaurant
409,Madrid,40.41956,-3.69196,Hamburguesa Nostra,40.463227199709934,-3.8083913191564367,Burger Joint
410,Madrid,40.41956,-3.69196,Mesón A'Lareira,40.3500909,-3.821083,Spanish Restaurant
411,Madrid,40.41956,-3.69196,Supercor,40.45093809062186,-3.85821571523202,Grocery Store
412,Madrid,40.41956,-3.69196,Dublin 98,40.34935685005395,-3.8237371456502594,Beer Garden
413,Madrid,40.41956,-3.69196,Urogallo,40.43607117668807,-3.7991893217157253,Restaurant
414,Madrid,40.41956,-3.69196,Verde Oliva,40.46822413921562,-3.8711903367042644,Restaurant
415,Madrid,40.41956,-3.69196,O Cachelo,40.55531753990771,-3.614558217272997,Spanish Restaurant
416,Madrid,40.41956,-3.69196,Onneca,40.46838751597148,-3.8713394554657867,Restaurant
417,Madrid,40.41956,-3.69196,Golf Santander,40.39478814335774,-3.8767936366313247,Golf Course
418,Madrid,40.41956,-3.69196,Centro Deportivo El Sardinero,40.394937467082045,-3.87835910567967,Gym / Fitness Center
419,Madrid,40.41956,-3.69196,Pokhara Salón De Té,40.28679015010214,-3.7967534193214925,Tea Room
420,Madrid,40.41956,-3.69196,El Estoque,40.463319,-3.866477,Restaurant
421,Madrid,40.41956,-3.69196,Las Rejas Golf,40.44528292728937,-3.8664673043058304,Golf Course
422,Madrid,40.41956,-3.69196,Mamma Maria,40.32899716927618,-3.7650935508328476,Italian Restaurant
423,Madrid,40.41956,-3.69196,La Machina de Puertochico,40.45351087647582,-3.858262180417543,Tapas Restaurant
424,Madrid,40.41956,-3.69196,Romolo Tratoria & Pizzeria,40.49265390751967,-3.8763415162021726,Italian Restaurant
425,Madrid,40.41956,-3.69196,Arasy,40.346863,-3.8117266,Café
426,Madrid,40.41956,-3.69196,Salterius,40.4517834652004,-3.8662362507577273,Mediterranean Restaurant
427,Madrid,40.41956,-3.69196,Rocka Rolla,40.47082056592229,-3.870100616027174,Bar
428,Madrid,40.41956,-3.69196,Atuel,40.458708413757684,-3.8612519927508235,Coffee Shop
429,Madrid,40.41956,-3.69196,Pintxaki,40.40522765708704,-3.894542196654865,Tapas Restaurant
430,Madrid,40.41956,-3.69196,El As de Bastos,40.47623491996811,-3.8752337937594676,Restaurant
431,Madrid,40.41956,-3.69196,The Black,40.2848792,-3.789888,Tapas Restaurant
432,Madrid,40.41956,-3.69196,Panorama Oyster Bar,40.45901569313492,-3.8609838812570794,Mediterranean Restaurant
433,Madrid,40.41956,-3.69196,Che Madrid,40.49261092510026,-3.87299692922834,Café
434,Madrid,40.41956,-3.69196,Dehesa de Navalcarbón,40.51021015826668,-3.88641357421875,Park
435,Madrid,40.41956,-3.69196,Monte del Pilar,40.46860786150609,-3.8536385472870878,Park
436,Madrid,40.41956,-3.69196,La Tafeña Restaurante Canario,40.40720069271854,-3.9005230951521876,Spanish Restaurant
437,Madrid,40.41956,-3.69196,Shoopo Homebar,40.596254,-3.705254,Restaurant
438,Madrid,40.41956,-3.69196,Parque Polvoranca,40.32529191608435,-3.798527904515687,Park
439,Madrid,40.41956,-3.69196,El Urogallo,40.451652,-3.857176,Spanish Restaurant
440,Madrid,40.41956,-3.69196,Mesón Gallego,40.32894745076023,-3.8587730498958623,Bar
441,Madrid,40.41956,-3.69196,Restaurante El Toque,40.474597990722074,-3.841716814108358,Spanish Restaurant
442,Madrid,40.41956,-3.69196,Oskar Burguer,40.3277066473006,-3.859080894361962,Burger Joint
443,Madrid,40.41956,-3.69196,El Cafe del Infante,40.360348969567255,-3.9008962253539514,Restaurant
444,Madrid,40.41956,-3.69196,Bora Bora,40.283920957151985,-3.789955447191153,Cocktail Bar
445,Madrid,40.41956,-3.69196,Cala Millor,40.471269270902894,-3.86855520134529,Bakery
446,Madrid,40.41956,-3.69196,Rigatoni,40.466811525633865,-3.8704754360670117,Italian Restaurant
447,Madrid,40.41956,-3.69196,Proverbium,40.40819199106957,-3.8772318921493163,Italian Restaurant
448,Madrid,40.41956,-3.69196,CA2M Centro de Arte 2 de Mayo,40.324614030747576,-3.8632492215119143,Art Gallery
449,Madrid,40.41956,-3.69196,Quequén,40.50441403679799,-3.8916737728197983,Pie Shop
450,Madrid,40.41956,-3.69196,Cines Séptimo Oficio,40.489625526153944,-3.875459066178833,Indie Movie Theater
451,Madrid,40.41956,-3.69196,Cervezas La Virgen,40.49922989827175,-3.8892245292663574,Brewery
452,Madrid,40.41956,-3.69196,Flanker Gastro-Bar,40.49412344687874,-3.880560972742727,Gastropub
453,Madrid,40.41956,-3.69196,La Churrasquita II,40.59616868154867,-3.698398284195484,Argentinian Restaurant
454,Madrid,40.41956,-3.69196,IKEA,40.35095389344777,-3.85547334231545,Furniture / Home Store
455,Madrid,40.41956,-3.69196,Pastelería Manolo,40.59607331376065,-3.704304623894384,Dessert Shop
456,Madrid,40.41956,-3.69196,Casa Emeterio,40.59720275599211,-3.7021429326756343,Spanish Restaurant
457,Madrid,40.41956,-3.69196,Bodegón Francachela,40.59610043218974,-3.699204671107561,Spanish Restaurant
458,Madrid,40.41956,-3.69196,El Pintxo de Villa,40.35886240581113,-3.9030317429804957,Mediterranean Restaurant
459,Madrid,40.41956,-3.69196,Ciudad Deportiva Cerro del Espino,40.457962407173554,-3.8609745529112116,Soccer Field
460,Madrid,40.41956,-3.69196,Centro Supera Complejo Deportivo la Fuensanta,40.31516650930242,-3.851446895796623,Gym / Fitness Center
461,Madrid,40.41956,-3.69196,La Sidreria,40.47287993149408,-3.877426092014482,Mediterranean Restaurant
462,Madrid,40.41956,-3.69196,La Soci De Longo,40.35721460071657,-3.9007259001273984,Gastropub
463,Madrid,40.41956,-3.69196,El Jamoncito,40.48955245036863,-3.8767000150051367,Spanish Restaurant
464,Rome,41.90323,12.49566,La Romana,41.90772475553485,12.49898435190215,Ice Cream Shop
465,Rome,41.90323,12.49566,Basilica di Santa Maria Maggiore,41.897629420367046,12.498428821563719,Church
466,Rome,41.90323,12.49566,Faro,41.910129,12.498404,Coffee Shop
467,Rome,41.90323,12.49566,Come Il Latte,41.907163633780684,12.49598909452534,Ice Cream Shop
468,Rome,41.90323,12.49566,Fiaschetteria Marini,41.90850633285687,12.498249345179058,Italian Restaurant
469,Rome,41.90323,12.49566,Pane e Salame,41.900604,12.481798,Sandwich Place
470,Rome,41.90323,12.49566,Il Panino Ingegnoso,41.89998191151652,12.479194782088841,Sandwich Place
471,Rome,41.90323,12.49566,Sant'Andrea,41.90319720155637,12.48325206630795,Italian Restaurant
472,Rome,41.90323,12.49566,Gelateria Tropical Ice,41.911146656599,12.504034161592463,Ice Cream Shop
473,Rome,41.90323,12.49566,Templio de Antonino e Faustina,41.89217881581378,12.486694157123566,Temple
474,Rome,41.90323,12.49566,Piazza Venezia,41.895746560967744,12.48244572340433,Plaza
475,Rome,41.90323,12.49566,Pantheon,41.89913348171708,12.47680466523532,Monument / Landmark
476,Rome,41.90323,12.49566,Foro Romano,41.89282428381951,12.485503137107758,Historic Site
477,Rome,41.90323,12.49566,Foro di Cesare,41.894128094003264,12.485232435795742,Historic Site
478,Rome,41.90323,12.49566,Terrazza del Pincio,41.9112039954345,12.479159832000732,Plaza
479,Rome,41.90323,12.49566,Venchi Cioccogelateria,41.9063173665377,12.480129222603694,Ice Cream Shop
480,Rome,41.90323,12.49566,Villa Borghese,41.914653074615394,12.483644485473633,Park
481,Rome,41.90323,12.49566,Pizza e Mozzarella,41.89759761479189,12.479097450483923,Pizza Place
482,Rome,41.90323,12.49566,Piazza del Campidoglio,41.89332137812433,12.482955747846482,Plaza
483,Rome,41.90323,12.49566,Louis Vuitton,41.9038492,12.4788223,Boutique
484,Rome,41.90323,12.49566,Colosseo,41.89063339494293,12.492377758026123,Historic Site
485,Rome,41.90323,12.49566,Fontana dei Quattro Fiumi,41.89896683723093,12.473131782782303,Fountain
